seq: 63
gt_pose:  4.10406 -4.97068 -3.05875
odom_pose:  3.75677 -4.79318  3.08102
point 0 5 490.509 175.209 
point 1 11 259.944 187.779 
point 2 23  393.94 137.914 
point 3 24 372.337 181.058 
point 4 26 352.438 92.8977 
point 5 48 323.969 108.596 
point 6 66 258.498 151.287 
point 7 72 431.039 217.934 
point 8 78 526.526 205.999 
point 9 92 498.866 208.929 
point 10 102 166.611 126.614 
point 11 109 611.916 226.358 
point 12 111 590.025 232.611 
point 13 116  449.72 222.686 
point 14 123 562.113 125.205 
point 15 138 452.665  218.56 
point 16 143 108.225 155.466 
point 17 146 391.462 179.051 
point 18 175 637.829 170.621 
point 19 184 566.274 193.807 
point 20 186 617.535 178.756 
point 21 187 66.1881  68.509 
point 22 200 565.509 161.303 
point 23 216 517.434 198.847 
point 24 220 132.578  166.22 
point 25 234 325.748  153.42 
point 26 236 166.574 188.531 
point 27 242 374.668 144.144 
point 28 245 546.156 197.508 
point 29 251 601.587 231.762 
point 30 262 523.348 184.065 
point 31 277 428.426 161.138 
point 32 299 43.8352 71.2824 
point 33 323 233.534 183.441 
point 34 326 323.584 180.842 
point 35 334 436.969 217.101 
point 36 352 532.179 214.817 
point 37 359 427.097 134.788 
point 38 364 527.689 205.924 
point 39 382 405.138 184.495 
point 40 425 580.102 239.935 
point 41 470 421.502 237.839 
point 42 472 469.348 207.566 
point 43 475  444.16 223.993 
point 44 484 273.216 77.8484 
point 45 492 396.378 149.044 
point 46 493 196.051 225.496 
point 47 508 410.826  145.35 
point 48 514 520.278 199.406 
point 49 525 139.606 237.082 
point 50 529 454.296 191.995 
point 51 541 536.958 233.916 
point 52 560 316.214 178.052 
point 53 565 281.835 237.615 
point 54 566 113.594  232.68 
point 55 568 499.852 211.518 
point 56 584 8.77071 163.204 
point 57 597 367.508 159.141 
point 58 602 66.0494  111.94 
point 59 610 527.136  173.02 
point 60 615 86.1556 149.868 
point 61 638  259.17 180.368 
point 62 639 518.504 172.719 
point 63 644 633.217  168.49 
point 64 651 338.833 105.664 
point 65 659 100.453 196.534 
point 66 661 627.495 145.202 
point 67 665 182.593 165.124 
point 68 691 515.517 202.549 
point 69 695 507.301 206.431 
point 70 702 219.705  211.63 
point 71 722 279.789  125.28 
point 72 724 255.934 163.757 
point 73 741 94.1265  205.48 
point 74 745 86.1904 8.00094 
point 75 751 321.859 221.823 
point 76 763 227.191 34.5564 
point 77 776 527.551 143.926 
point 78 794  584.11 200.373 
point 79 797 598.153 163.951 
point 80 802 215.489 218.162 
point 81 818 96.3834 144.797 
point 82 819 426.402 198.075 
point 83 833 253.479 165.691 
point 84 841 565.916  156.88 
point 85 862 475.867 203.533 
point 86 870 120.609  212.09 
point 87 876 577.982  148.58 
point 88 880 607.037 188.898 
point 89 883 623.856 219.657 
point 90 887 344.325 224.221 
point 91 908 522.634 151.689 
point 92 918 448.298  187.48 
point 93 925 290.087 160.684 
point 94 931  301.73 124.303 
point 95 936 451.891 142.187 
point 96 942 609.332 214.541 
point 97 944 539.135 188.333 
point 98 961 275.387 65.6177 
point 99 965 443.981 166.604 
point 100 977 296.956 173.455 
point 101 978 510.732 219.585 
point 102 985 187.942 223.169 

