seq: 146
gt_pose:  2.09602 -6.63839 0.651198
odom_pose:  1.82215 -5.80431 0.730787
point 0 6 145.658 188.231 
point 1 14 14.2382 192.559 
point 2 16 593.922 206.465 
point 3 17 132.402 167.593 
point 4 35 328.219  204.41 
point 5 38 187.116 121.027 
point 6 45 292.671 233.966 
point 7 54 306.689 180.147 
point 8 55 595.652  160.67 
point 9 56 363.734 171.358 
point 10 57 134.701 195.966 
point 11 59 266.496 214.972 
point 12 62 621.828 158.269 
point 13 69 435.565 181.968 
point 14 84 251.064 170.806 
point 15 85  540.51 198.302 
point 16 91 394.459 226.512 
point 17 110 61.6844 184.797 
point 18 118 337.515 116.792 
point 19 119 112.486 204.687 
point 20 132  70.659 209.569 
point 21 138 135.375 223.438 
point 22 151 550.631 182.111 
point 23 152 374.158   110.8 
point 24 159 28.5292 210.134 
point 25 164 596.262 238.065 
point 26 169 103.691 210.203 
point 27 174 291.825 199.236 
point 28 179 130.603 217.135 
point 29 194 362.242 167.217 
point 30 196 372.374 195.656 
point 31 198 171.409 236.399 
point 32 204 585.704 210.657 
point 33 240 20.0725 192.091 
point 34 252  405.27 171.167 
point 35 256 599.321 153.335 
point 36 257 499.735  230.82 
point 37 259 229.471 211.207 
point 38 261  418.15 175.491 
point 39 265 527.535 225.043 
point 40 273 484.957 108.639 
point 41 286 211.589 179.125 
point 42 296 102.118 153.474 
point 43 313  147.29 158.598 
point 44 319 153.167 185.466 
point 45 327 230.728 206.264 
point 46 347 399.609 204.193 
point 47 365 512.895 189.534 
point 48 367 77.5734 166.739 
point 49 373 324.936 237.572 
point 50 374 446.001 118.477 
point 51 394 399.849 188.383 
point 52 398 107.262 225.044 
point 53 429 500.281 19.4724 
point 54 444 410.806 106.026 
point 55 446 331.655 123.829 
point 56 448 150.137 220.365 
point 57 452 348.142 129.114 
point 58 463 174.358 133.875 
point 59 468 344.192 112.407 
point 60 469 119.918 170.033 
point 61 481 490.071 207.134 
point 62 482 419.717   198.5 
point 63 484  218.18 56.5238 
point 64 498  495.86 190.946 
point 65 509 333.249 206.903 
point 66 510 485.876 204.321 
point 67 519 79.1193 155.365 
point 68 532 172.829 186.172 
point 69 540 547.712 94.1975 
point 70 548 505.279 159.489 
point 71 562  574.11 142.381 
point 72 567 527.704 196.779 
point 73 571 300.158   159.7 
point 74 573 122.035 179.582 
point 75 591 45.7936 207.801 
point 76 618 536.495 161.339 
point 77 629 225.863 181.271 
point 78 639 163.201 205.074 
point 79 664 178.352 201.445 
point 80 667 91.6819 196.184 
point 81 671 524.338 173.065 
point 82 673  530.17 234.432 
point 83 685 611.626 174.035 
point 84 692 482.288 169.159 
point 85 697 241.639 206.358 
point 86 709 212.527 216.275 
point 87 731 331.616 219.608 
point 88 733 476.562  163.66 
point 89 742 460.903 181.554 
point 90 743 454.647 185.741 
point 91 746 613.603 203.731 
point 92 762 524.575 202.402 
point 93 764  415.07 201.788 
point 94 777 80.7842 199.063 
point 95 791 436.024 124.064 
point 96 806 18.4057 238.538 
point 97 815 143.424  153.71 
point 98 821 145.321  192.81 
point 99 842 582.81 218.11 
point 100 843 12.8132 151.074 
point 101 857 519.395 215.254 
point 102 867 132.799  220.64 
point 103 882 180.942 203.286 
point 104 885 238.597 153.972 
point 105 903 237.967 173.769 
point 106 904 428.126 182.035 
point 107 912 582.368 173.186 
point 108 918 205.836 216.147 
point 109 927 33.8273 195.165 
point 110 935 331.463 226.969 
point 111 949 623.111 228.776 
point 112 971 152.572 211.581 
point 113 979  59.357 176.204 

