seq: 172
gt_pose:  3.63227 -1.99399  1.86961
odom_pose:  2.92197 -1.04839  1.95564
point 0 3 582.248 124.858 
point 1 14 108.571 143.649 
point 2 17 325.799 77.4723 
point 3 20  613.83 211.189 
point 4 31  248.53 217.477 
point 5 36 328.234 237.225 
point 6 42  418.66 116.445 
point 7 44 337.929 187.499 
point 8 49 494.325 149.194 
point 9 50 612.118 187.089 
point 10 57 224.585 41.3259 
point 11 64 358.768 182.139 
point 12 75 503.115 204.774 
point 13 79 532.824 190.824 
point 14 82 484.875 167.994 
point 15 109 140.535 223.447 
point 16 110 274.917 163.514 
point 17 111 174.686 232.478 
point 18 113  323.98 213.341 
point 19 115 489.507 123.259 
point 20 120 467.038 167.668 
point 21 132 300.542 201.748 
point 22 140 439.946 194.024 
point 23 148 317.645 161.707 
point 24 156 263.739 201.957 
point 25 159 261.065 204.639 
point 26 165 220.852 182.851 
point 27 166  113.47 202.372 
point 28 169 318.189 194.044 
point 29 170 434.518 237.255 
point 30 175 196.873 177.678 
point 31 176 243.014 211.791 
point 32 179 329.931 192.268 
point 33 200 15.322 89.746 
point 34 202 350.928 107.983 
point 35 216 25.3072 164.168 
point 36 240 281.912 192.622 
point 37 244  533.4 193.49 
point 38 245 91.3852 177.151 
point 39 251 180.155 231.856 
point 40 262 30.2379 138.396 
point 41 276 544.383 239.479 
point 42 280 370.367 224.883 
point 43 290 576.712  3.2502 
point 44 301 119.707 176.026 
point 45 303 218.726 216.684 
point 46 315 372.443 219.447 
point 47 319 324.684 33.1544 
point 48 325 430.503 208.851 
point 49 331 9.20516 215.527 
point 50 340 571.275  123.71 
point 51 352 79.6684 201.165 
point 52 353 398.266 173.848 
point 53 367 293.047 136.495 
point 54 387 198.429 191.995 
point 55 390 535.818  231.86 
point 56 395   607.6 234.347 
point 57 396 440.046 156.752 
point 58 398 159.575 183.293 
point 59 401  581.15 209.671 
point 60 448  347.22 185.944 
point 61 456  620.02 134.807 
point 62 469 231.423 4.97326 
point 63 491 214.262  201.41 
point 64 506 268.974  213.05 
point 65 514 87.5953 179.284 
point 66 519 247.274 79.7426 
point 67 526 608.426 170.761 
point 68 541 100.464  231.32 
point 69 552  26.049 176.715 
point 70 573 291.823 92.1638 
point 71 581 394.737 239.659 
point 72 588 626.323   206.5 
point 73 591 295.351 205.532 
point 74 605 589.305 210.571 
point 75 607 33.5258  236.76 
point 76 610 95.2418 142.599 
point 77 617 167.055 129.344 
point 78 630  513.52 220.078 
point 79 644  190.92 173.392 
point 80 650 25.9118 227.035 
point 81 655 325.893  223.63 
point 82 658 318.271 225.887 
point 83 661 105.031 105.732 
point 84 667 286.221 165.225 
point 85 668 516.729 165.209 
point 86 691 40.6896 174.218 
point 87 726 172.467 202.526 
point 88 727 3.62079 225.763 
point 89 750 33.3376 236.219 
point 90 752 153.441 122.038 
point 91 777 218.599 149.253 
point 92 794 12.6713 163.583 
point 93 804  414.39 209.582 
point 94 805 214.979 175.888 
point 95 809 598.141 140.881 
point 96 817 520.428 193.235 
point 97 823 550.311 167.722 
point 98 837 447.527 107.604 
point 99 843 214.783  119.04 
point 100 846 434.892 232.638 
point 101 866 485.855 175.129 
point 102 867 327.295 196.804 
point 103 876 128.333 123.253 
point 104 878 318.651 234.459 
point 105 880 158.444 183.191 
point 106 881 251.037 200.734 
point 107 883 183.332   220.2 
point 108 886   414.2 170.875 
point 109 898 529.053 229.297 
point 110 905 368.612 172.186 
point 111 908 21.8427 75.4611 
point 112 910 357.134 200.487 
point 113 911 470.356  195.16 
point 114 916 48.3707 195.011 
point 115 920 453.409 208.112 
point 116 926 501.824 224.007 
point 117 927 249.928 181.538 
point 118 928 398.406 187.151 
point 119 929 249.167  186.31 
point 120 939 457.704 193.523 
point 121 942 58.3047 197.309 
point 122 944 96.0936 165.007 
point 123 951 513.793 212.475 
point 124 963 363.004 168.781 
point 125 971 342.186  150.91 
point 126 978  58.412 206.179 
point 127 979  296.26 164.769 
point 128 989 334.073 237.675 

