seq: 144
gt_pose:  1.77679 -6.88171 0.651198
odom_pose:  1.54634 -6.05324 0.738074
point 0 6 168.865 195.122 
point 1 14 52.0399 198.424 
point 2 16 563.523 210.187 
point 3 26  136.31 56.2591 
point 4 35 327.256 208.574 
point 5 38 206.635 138.504 
point 6 45 294.961 234.472 
point 7 54 307.984 185.971 
point 8 55 569.693  168.14 
point 9 56 357.629 180.938 
point 10 57 152.494 200.194 
point 11 59  271.34 217.238 
point 12 62 574.794 171.005 
point 13 69 416.788 191.396 
point 14 84 257.537 177.304 
point 15 85 520.697 202.048 
point 16 91 388.263 227.634 
point 17 110 84.0087 189.567 
point 18 116  62.825 220.287 
point 19 118 333.906 142.163 
point 20 119 139.702 209.318 
point 21 138 171.228 226.654 
point 22 141 613.808 73.4451 
point 23 152 367.208 127.377 
point 24 156 24.6476 204.026 
point 25 159 54.9004 212.836 
point 26 164 567.021  238.27 
point 27 165 23.9763 195.996 
point 28 176 3.44135 213.069 
point 29 182 603.755 192.551 
point 30 184 15.4861 196.256 
point 31 198 186.713  236.77 
point 32 204 547.198 214.909 
point 33 225 602.531 172.668 
point 34 240 44.2135 195.947 
point 35 252 395.783 178.824 
point 36 256 521.295 177.543 
point 37 257 481.335  231.76 
point 38 261 405.101 184.066 
point 39 265 510.009 226.306 
point 40 273 463.176 125.982 
point 41 286   221.5 184.691 
point 42 296 124.435 162.337 
point 43 301  35.435 208.182 
point 44 313 161.716 165.397 
point 45 314 612.943 156.687 
point 46 319 167.327 190.095 
point 47 327 240.923 210.117 
point 48 365 495.878 193.986 
point 49 367 97.1569 172.658 
point 50 374 419.147 144.375 
point 51 398 129.387   226.6 
point 52 429 443.067 89.4555 
point 53 444 395.853 128.086 
point 54 446 330.135 138.969 
point 55 452 343.674 146.714 
point 56 463 189.805 145.131 
point 57 468 340.352 132.653 
point 58 469 139.148 176.758 
point 59 481  463.33 212.301 
point 60 482 406.895 203.836 
point 61 484 246.135 106.903 
point 62 498 473.723  197.12 
point 63 500 608.291  179.66 
point 64 506 12.3996 211.903 
point 65 509 332.058 209.876 
point 66 519 101.931  163.38 
point 67 532 189.103 192.124 
point 68 540 505.011 121.537 
point 69 548 485.024  168.29 
point 70 562 548.523  152.21 
point 71 566 483.276 216.501 
point 72 567 509.553 200.556 
point 73 571 301.849 166.548 
point 74 573 139.117 184.796 
point 75 578 13.3374 212.215 
point 76 618 518.183 167.992 
point 77 620 418.178 22.8604 
point 78 629  234.21 186.479 
point 79 639 189.597 210.954 
point 80 664 196.351 206.345 
point 81 665  306.4 5.8461 
point 82 667 111.029 199.897 
point 83 673 490.054 235.495 
point 84 685 579.608 181.277 
point 85 692 466.721 175.953 
point 86 697 247.929 209.059 
point 87 709 221.859 218.335 
point 88 721 629.981 200.437 
point 89 731 330.063 222.331 
point 90 733  462.53 170.502 
point 91 742 449.405 186.323 
point 92 743  430.24 195.576 
point 93 745 380.499 14.1718 
point 94 746 584.371 207.342 
point 95 762 505.528 205.903 
point 96 764 406.852 205.091 
point 97 777 104.736 203.162 
point 98 791 416.758 143.314 
point 99 797 13.0017 172.944 
point 100 815 160.532  162.07 
point 101 821 170.121  199.51 
point 102 842 557.875 220.186 
point 103 843 45.2676  160.47 
point 104 857 502.086 217.402 
point 105 882 193.668 206.647 
point 106 885 246.269 162.081 
point 107 903 249.543 183.116 
point 108 904 418.054 187.434 
point 109 912 558.112 179.363 
point 110 918 226.162 220.394 
point 111 927 60.8688 199.401 
point 112 929 15.2756 190.391 
point 113 935 330.328 228.258 
point 114 949 568.332 230.804 
point 115 971 166.065 213.871 

