seq: 170
gt_pose:  3.73207 -2.38285  1.77464
odom_pose:  3.06064 -1.42429  1.87295
point 0 3 495.061 155.993 
point 1 14 121.302 157.631 
point 2 17 307.757 103.427 
point 3 20 538.079 217.039 
point 4 31 234.382 218.517 
point 5 42 381.905 141.458 
point 6 44 319.082 192.704 
point 7 49 449.316 164.053 
point 8 50 531.428 198.786 
point 9 57  235.52 100.389 
point 10 64 335.664 191.263 
point 11 75 456.616 210.555 
point 12 87 635.814 227.996 
point 13 109 131.414 224.258 
point 14 110  261.78 170.618 
point 15 111 158.236 232.548 
point 16 113 306.503 215.699 
point 17 115 439.306 146.451 
point 18 120 426.677 179.365 
point 19 132  284.91 204.876 
point 20 148 300.689 168.212 
point 21 156 249.506 204.086 
point 22 159 248.137 207.314 
point 23 165  210.63 187.078 
point 24 166 93.2243 201.978 
point 25 169 301.232   198.9 
point 26 175 182.201 179.203 
point 27 176 229.727 213.324 
point 28 179 311.359 199.339 
point 29 200 20.4478  101.35 
point 30 202 328.865 129.506 
point 31 216 11.0997  165.26 
point 32 240 266.822 195.376 
point 33 244 480.046 201.556 
point 34 245 77.5461 178.337 
point 35 251 164.296 231.967 
point 36 262 17.5916  140.42 
point 37 276 483.361 239.583 
point 38 280   344.4 227.589 
point 39 290  464.02 92.0494 
point 40 296  198.27 24.2358 
point 41 301  126.64 183.966 
point 42 302 31.4316 199.938 
point 43 303 204.628 217.486 
point 44 313 305.648 36.8977 
point 45 319 306.357 86.6311 
point 46 325 397.524 213.435 
point 47 340  502.21 148.155 
point 48 341 604.659 210.538 
point 49 352 63.7705 201.539 
point 50 353 369.948  183.55 
point 51 367 278.359 146.336 
point 52 387 184.667  193.54 
point 53 390 481.866 233.279 
point 54 396 406.251 168.624 
point 55 398  183.48 197.987 
point 56 401 511.132 215.921 
point 57 425 0.0577028   239.878 
point 58 448  324.88 196.476 
point 59 456 528.702 161.171 
point 60 460 27.8783 206.482 
point 61 469 234.682 59.8905 
point 62 491  201.04 203.008 
point 63 512 565.945 127.726 
point 64 514 67.8852 178.889 
point 65 519 239.593 101.206 
point 66 541 83.5004 231.366 
point 67 564 596.523 188.045 
point 68 573 279.492 117.924 
point 69 588 501.106 218.418 
point 70 591 279.717 207.786 
point 71 605 516.473 216.762 
point 72 607  11.243 236.717 
point 73 610 76.5378 142.363 
point 74 617 157.329 135.181 
point 75 644 176.626 175.154 
point 76 646 589.471  188.25 
point 77 655 308.244 225.106 
point 78 658  301.26 227.017 
point 79 661 105.575 117.329 
point 80 667 272.971 174.131 
point 81 668 466.868 177.929 
point 82 681 515.215 110.677 
point 83 691 24.0356 174.627 
point 84 726 154.632 202.519 
point 85 749 629.978 197.529 
point 86 750 2.09126 236.051 
point 87 752 147.795 130.671 
point 88 765 567.565 183.934 
point 89 771 528.086 192.493 
point 90 777 217.123 163.612 
point 91 778 563.754 215.624 
point 92 794 24.9593 171.209 
point 93 804 385.392 213.523 
point 94 805 199.961 177.467 
point 95 809 518.307 163.568 
point 96 817 469.364 201.325 
point 97 823 492.736 180.679 
point 98 837  408.65 130.665 
point 99 841  6.2488 87.1144 
point 100 843 206.799 130.062 
point 101 846 403.139 233.603 
point 102 866 443.852 185.101 
point 103 867 309.027  203.66 
point 104 874 593.891 215.601 
point 105 876 115.879  126.62 
point 106 880 145.893 185.052 
point 107 881 236.866 202.595 
point 108 883 169.192 220.722 
point 109 886 384.261 180.534 
point 110 892  595.82 24.5244 
point 111 898 466.718 231.648 
point 112 908  10.044 79.1337 
point 113 910 336.648 204.207 
point 114 916 18.1928 193.064 
point 115 920 417.862 212.635 
point 116 926 454.462 226.725 
point 117 927 238.532 186.572 
point 118 928 369.768 195.103 
point 119 929 235.793 189.395 
point 120 939 416.508 201.815 
point 121 942 66.3254 201.586 
point 122 944 80.082 165.72 
point 123 963 338.521 181.211 
point 124 971 320.261  170.46 
point 125 978 38.4804 205.971 
point 126 979   280.8 170.414 
point 127 989 315.519 237.918 

