seq: 73
gt_pose:  2.10095 -5.01465  3.00193
odom_pose:  1.72759 -4.62631  2.91624
point 0 5 608.336 110.177 
point 1 9  205.74 151.557 
point 2 11 78.1732 90.2456 
point 3 24 365.416 129.166 
point 4 43 291.029 221.328 
point 5 63 635.197 210.567 
point 6 72 432.877 208.465 
point 7 78  600.49 186.067 
point 8 81 221.033 178.857 
point 9 92 511.337 199.191 
point 10 111 590.979 231.472 
point 11 121 120.446 163.814 
point 12 128 131.477 155.622 
point 13 146 382.337 146.056 
point 14 154 27.9503 189.884 
point 15 163 10.9692  99.485 
point 16 166 521.524 207.334 
point 17 186 600.799 174.078 
point 18 216 540.034  185.02 
point 19 227 209.865 231.058 
point 20 233 588.832  234.27 
point 21 234 275.226 58.2804 
point 22 242 375.497 46.1443 
point 23 245  570.88 184.784 
point 24 251 606.924 230.414 
point 25 253 93.4835 221.818 
point 26 262 550.741 164.457 
point 27 277 468.163 94.5537 
point 28 278 147.033 200.607 
point 29 288  170.63 201.407 
point 30 292 278.004 214.788 
point 31 294 200.623 180.533 
point 32 309 371.881 209.309 
point 33 326 272.764 126.714 
point 34 334 439.702 207.655 
point 35 345 108.209 182.467 
point 36 350  369.88 183.256 
point 37 352 548.225 207.831 
point 38 356 200.983 193.253 
point 39 359 473.341 37.2763 
point 40 364 623.873 182.165 
point 41 369 323.868 234.053 
point 42 382 519.655 63.1614 
point 43 409 296.524 202.669 
point 44 422 282.869 200.027 
point 45 459 242.357 216.145 
point 46 466 62.9147 185.989 
point 47 470 466.582 235.735 
point 48 471 96.1152 196.745 
point 49 472 485.349 194.277 
point 50 475 507.974 208.933 
point 51 492 429.578  41.482 
point 52 497 296.106 204.061 
point 53 514 521.657 190.599 
point 54 529 496.379 159.379 
point 55 541 547.081 232.446 
point 56 546 203.788 187.623 
point 57 547 88.3969 153.204 
point 58 568 557.481 194.894 
point 59 597 363.717 69.5781 
point 60 607 499.782 237.743 
point 61 610 530.931 158.186 
point 62 642 297.057   170.3 
point 63 676 236.868 232.892 
point 64 686 124.009 183.378 
point 65 688 116.754 237.261 
point 66 691 530.824 191.332 
point 67 695 632.909 174.535 
point 68 702 22.2294  173.36 
point 69 720 394.639 185.296 
point 70 724 61.3418 16.3158 
point 71 726 565.383 199.195 
point 72 751 270.631  206.83 
point 73 755 352.016 237.613 
point 74 766  221.74 205.421 
point 75 774 316.492 223.513 
point 76 776 598.101 89.5989 
point 77 819 476.153 157.324 
point 78 824 52.9915 224.879 
point 79 829 189.052 174.102 
point 80 833 104.164 67.3529 
point 81 861 379.533 175.927 
point 82 862 506.324 185.576 
point 83 876 613.524 120.822 
point 84 879 150.002 134.901 
point 85 884 243.067 218.608 
point 86 887 311.498 211.857 
point 87 894 386.835  209.42 
point 88 908 552.256  119.57 
point 89 917 184.133     165 
point 90 925 169.699 20.5096 
point 91 936 492.265 75.7709 
point 92 941 248.384 206.132 
point 93 944 553.773 174.855 
point 94 954  215.95 217.047 
point 95 958 489.815 154.472 
point 96 962  436.05 203.229 
point 97 965 469.112 123.318 
point 98 977 209.568 91.9112 
point 99 978 515.342 214.535 

