seq: 154
gt_pose:  3.18227 -5.46926   1.0132
odom_pose:  2.81808 -4.50986  1.08922
point 0 0  371.13 195.327 
point 1 6 148.909 163.176 
point 2 14  78.651 191.668 
point 3 17 195.338  165.16 
point 4 31 85.9751 218.776 
point 5 35     465 150.462 
point 6 38 168.811 10.7438 
point 7 45 365.577 230.405 
point 8 46 556.201 175.615 
point 9 54 394.612 128.561 
point 10 57 183.204 190.057 
point 11 59 325.15 201.41 
point 12 84  302.63 135.625 
point 13 91 607.183 208.745 
point 14 99 438.051 145.219 
point 15 110 144.778 188.462 
point 16 119 125.105 192.875 
point 17 156  110.39 206.834 
point 18 159 123.787 213.266 
point 19 165 90.0328 196.157 
point 20 174 363.399 178.271 
point 21 176  89.586 215.058 
point 22 179   195.5 216.675 
point 23 194 501.856  99.864 
point 24 196  525.92 152.271 
point 25 198 207.608 235.357 
point 26 202 207.777 180.288 
point 27 206 321.927 154.414 
point 28 207  476.48 235.284 
point 29 212 526.061   215.5 
point 30 215 508.169 165.767 
point 31 217 380.462  161.12 
point 32 221 617.658 239.703 
point 33 224 425.101 179.414 
point 34 237 458.855 184.655 
point 35 259 281.537 202.892 
point 36 280 217.741 233.685 
point 37 286 256.049 159.098 
point 38 290 262.967 196.081 
point 39 296 153.941  145.41 
point 40 301 67.0227  203.98 
point 41 303 38.4043  215.68 
point 42 305 593.388 154.801 
point 43 313 202.934 151.161 
point 44 316 288.907 178.627 
point 45 319 206.537   179.3 
point 46 327 265.032  184.09 
point 47 329 566.845 157.304 
point 48 347 612.508 158.993 
point 49 354 514.598 236.259 
point 50 367 158.577 171.295 
point 51 372 403.383 224.772 
point 52 373 421.548 235.846 
point 53 387 11.6577  188.83 
point 54 394 616.557 121.688 
point 55 398 155.775 223.326 
point 56 403 344.439 222.838 
point 57 417 469.702 194.965 
point 58 421 508.544 200.973 
point 59 442 381.337  235.13 
point 60 448 209.036 219.034 
point 61 451 620.635 113.935 
point 62 463  207.63 99.3966 
point 63 469 172.318 163.145 
point 64 491 44.6562  202.06 
point 65 509 446.477 176.442 
point 66 518 419.842 164.305 
point 67 519 147.132 155.146 
point 68 532 201.919 166.805 
point 69 537 588.576  170.76 
point 70 571 378.426 107.777 
point 71 573 182.304 176.604 
point 72 596 25.0586 213.843 
point 73 617 15.5247 140.324 
point 74 629 273.317 160.358 
point 75 639  87.383 161.863 
point 76 661 14.1478 144.585 
point 77 664  189.12 179.845 
point 78 667 163.709 197.045 
point 79 681 270.511 209.328 
point 80 697 295.027 194.895 
point 81 698  425.47 223.292 
point 82 703 500.447 170.318 
point 83 709 259.582 209.283 
point 84 731 511.565 173.293 
point 85 752 34.0425 148.576 
point 86 753 458.312 187.436 
point 87 771 276.922 227.717 
point 88 777 142.757 197.707 
point 89 789  439.07 195.458 
point 90 790 567.547 229.893 
point 91 797 5.29043 155.292 
point 92 805 16.4581 166.934 
point 93 811 521.639 197.083 
point 94 815 189.174 139.708 
point 95 821 133.816 164.809 
point 96 839 403.917 218.714 
point 97 843 100.543 157.252 
point 98 860 458.724  234.15 
point 99 867 195.905 220.012 
point 100 881  89.781 203.357 
point 101 882 225.465 194.804 
point 102 885 286.142 114.554 
point 103 903 253.131 92.7796 
point 104 918 106.564 162.367 
point 105 927 122.531 198.773 
point 106 929 98.4347 193.667 
point 107 935 451.195 212.878 
point 108 937 30.3072 236.129 
point 109 963 214.247 209.586 
point 110 967 45.7348 196.394 
point 111 969 489.902 239.868 
point 112 971 209.126 209.097 
point 113 994 409.923 160.406 

