seq: 166
gt_pose:  3.81914 -3.18014  1.58469
odom_pose:  3.21417 -2.14177  1.68039
point 0 3 405.534 184.332 
point 1 14 128.047 174.557 
point 2 17 277.913 134.033 
point 3 31  204.87 219.807 
point 4 42  333.38 168.274 
point 5 44 286.016 199.548 
point 6 57 234.043 150.528 
point 7 64 299.778 202.073 
point 8 87 481.522 232.747 
point 9 109  108.04 225.269 
point 10 110 235.925 180.001 
point 11 111 120.634 232.474 
point 12 115 375.958 171.556 
point 13 132 255.374 209.041 
point 14 156 220.557 206.846 
point 15 159 221.884 210.874 
point 16 162 561.895 162.315 
point 17 165 187.815 192.688 
point 18 166  44.44 200.01 
point 19 169 270.866 205.226 
point 20 175 149.481 180.426 
point 21 176 201.848 215.298 
point 22 179  280.49 207.883 
point 23 185 565.051 103.272 
point 24 198  214.59 225.765 
point 25 200 17.5287 116.613 
point 26 202 294.437 154.713 
point 27 213 635.849 150.406 
point 28 245 43.0954 178.869 
point 29 251  128.27 231.958 
point 30 255 568.253  210.56 
point 31 259 436.278 124.145 
point 32 280 306.243 230.649 
point 33 290 373.868 153.773 
point 34 296 201.483 87.8233 
point 35 301  126.81 193.964 
point 36 303  173.99 218.359 
point 37 313 277.892 96.6985 
point 38 316 446.169 73.5547 
point 39 319 279.111  136.67 
point 40 325 349.221 218.995 
point 41 341 475.376  220.84 
point 42 352 24.4081 201.165 
point 43 353 327.251 195.323 
point 44 367 250.559 159.313 
point 45 387 154.013 195.144 
point 46 398 195.598   211.7 
point 47 407 495.665 223.352 
point 48 418 492.734 228.487 
point 49 425 16.0537 239.898 
point 50 427 585.623 147.951 
point 51 448 291.468  207.96 
point 52 456 431.565 186.382 
point 53 469 228.174  114.45 
point 54 491 172.129 204.907 
point 55 494 52.6543 192.556 
point 56 512 451.104 166.456 
point 57 514 19.7569 176.239 
point 58 519 221.651 127.833 
point 59 533 471.977 113.626 
point 60 541 42.3608 231.207 
point 61 564 469.669 206.284 
point 62 573 256.618 147.335 
point 63 582 629.295  139.65 
point 64 588 397.971 227.137 
point 65 610 31.0988 138.986 
point 66 617 133.659 142.608 
point 67 619 619.328 137.511 
point 68 632 538.117 236.487 
point 69 644 144.537 176.698 
point 70 646 432.429 212.831 
point 71 661 97.2418 132.618 
point 72 667 247.777 185.487 
point 73 681 390.752 173.711 
point 74 689 66.3409 173.901 
point 75 697 513.924 53.6858 
point 76 709 369.767 142.028 
point 77 726 113.557 201.423 
point 78 737 575.831 191.505 
point 79 739 550.746 221.541 
point 80 749 487.77 212.97 
point 81 752 130.845 142.087 
point 82 768 586.826 139.761 
point 83 771 402.822 214.371 
point 84 777 206.715 180.567 
point 85 778 449.359 224.063 
point 86 794 32.0024 181.122 
point 87 805 167.096 178.751 
point 88 809 428.359 186.444 
point 89 815 234.707 45.6559 
point 90 837 355.507 157.055 
point 91 841 9.56404 106.194 
point 92 843 187.591 144.607 
point 93 867 278.884 211.761 
point 94 876  85.576 129.782 
point 95 880 116.397 186.997 
point 96 881 207.417 204.918 
point 97 882  287.58 130.002 
point 98 883 137.179 221.177 
point 99 886 339.165 192.423 
point 100 889  592.76 228.399 
point 101 892 445.781  118.89 
point 102 898 393.167 234.071 
point 103 927 214.707 193.249 
point 104 928 326.913 204.677 
point 105 929 208.012 193.408 
point 106 939 361.096 211.215 
point 107 942 67.9325 207.151 
point 108 944 40.9926 164.986 
point 109 963 301.825 195.407 
point 110 971 288.252 190.577 
point 111 979 251.212 177.936 
point 112 989 283.041 238.235 

