seq: 71
gt_pose:  2.50076 -5.04784  3.11538
odom_pose:  2.11564 -4.69688  3.01322
point 0 5 607.024 120.764 
point 1 9 243.534 165.424 
point 2 11 174.363 137.781 
point 3 18 62.1931 207.922 
point 4 23 445.621 26.4265 
point 5 24 379.994 144.229 
point 6 43 314.533  223.37 
point 7 65 65.6378 209.156 
point 8 66 167.312 61.0225 
point 9 72 449.623  209.71 
point 10 78 620.487 186.508 
point 11 81 255.859 188.043 
point 12 92 535.445 198.689 
point 13 111 635.202 230.785 
point 14 121 179.197 178.813 
point 15 128 186.818 171.657 
point 16 146 398.435  153.25 
point 17 154  118.01 202.065 
point 18 163 110.642 136.155 
point 19 166 552.656 205.832 
point 20 216 566.161 183.975 
point 21 227 245.117 232.305 
point 22 233 638.507 233.689 
point 23 234 304.025 92.9288 
point 24 242 387.758  75.969 
point 25 245 602.916 182.615 
point 26 253 155.862 225.274 
point 27 262 577.431 162.928 
point 28 277 474.759 109.044 
point 29 292 302.678 217.438 
point 30 294 238.413 189.471 
point 31 309  389.99 210.912 
point 32 318 92.8581  136.56 
point 33 323 89.8931 109.848 
point 34 326 300.872 145.574 
point 35 334 456.885 208.753 
point 36 345 170.511 194.119 
point 37 352 578.164 206.716 
point 38 359 477.657 59.8288 
point 39 364 639.893 183.382 
point 40 382 488.302 109.915 
point 41 422 307.298 204.483 
point 42 459 271.643  218.98 
point 43 466 135.773 197.265 
point 44 470 470.228 236.249 
point 45 472 504.122 195.045 
point 46 475 510.214  212.13 
point 47 492 432.926 73.6175 
point 48 493 34.5149 210.004 
point 49 497 318.713 207.438 
point 50 508 487.673 34.2646 
point 51 514 550.914 188.785 
point 52 529 506.895 164.429 
point 53 539 629.199 177.905 
point 54 541 578.634  232.13 
point 55 546 241.824 195.811 
point 56 547 156.981 171.665 
point 57 560 275.098 71.7509 
point 58 565 135.527 231.177 
point 59 568 573.858 195.961 
point 60 597 377.057 98.3841 
point 61 607 525.249 237.695 
point 62 610 561.197 154.948 
point 63 638 88.1476 50.6908 
point 64 676 268.493 233.882 
point 65 686 179.441 193.768 
point 66 688 172.702 237.753 
point 67 691 557.551 190.216 
point 68 695 635.19 178.74 
point 69 702 123.749 191.804 
point 70 720 413.501 186.841 
point 71 724 165.156 89.3428 
point 72 725 627.737 213.822 
point 73 726 606.509 196.049 
point 74 751  298.48 211.949 
point 75 755 370.709 237.762 
point 76 774  337.24 224.768 
point 77 776 618.998 90.3484 
point 78 799 41.0562 128.359 
point 79 802 104.706  200.61 
point 80 819  479.19 167.038 
point 81 824 129.163 228.109 
point 82 833 179.124 111.745 
point 83 861 396.633 179.976 
point 84 862 523.346 186.934 
point 85 879 203.926 156.107 
point 86 884 274.641 221.805 
point 87 887 333.113 215.709 
point 88 908 578.488 117.389 
point 89 925 233.196 84.3153 
point 90 936 502.787 86.2739 
point 91 941  278.52 210.877 
point 92 944 585.319 172.215 
point 93 954 250.101 220.186 
point 94 958 513.528 153.414 
point 95 962 455.675 203.741 
point 96 965 482.166 129.854 
point 97 977 254.076 124.854 
point 98 978 542.543 213.831 
point 99 985 57.0232 209.886 

