seq: 66
gt_pose:  3.50345 -5.01265 -3.08492
odom_pose:  3.11189 -4.76358  3.09172
point 0 5 523.237 160.629 
point 1 11 241.486 176.546 
point 2 18 148.919 217.138 
point 3 23 406.752 112.334 
point 4 24 375.951 170.905 
point 5 26 362.954 14.2955 
point 6 48  319.27 69.7598 
point 7 65 151.007 217.971 
point 8 66 239.186 131.465 
point 9 72 439.437 215.228 
point 10 78 558.067 199.906 
point 11 81  283.21 199.542 
point 12 92 514.833 205.248 
point 13 102 111.754 90.4356 
point 14 111 613.088 231.838 
point 15 116 495.235 215.768 
point 16 123 606.214 101.649 
point 17 138 552.866  201.08 
point 18 143 52.3811 135.404 
point 19 146 395.572 171.073 
point 20 154 184.615 212.166 
point 21 163 183.062 165.794 
point 22 166 541.003 209.596 
point 23 184 633.721  180.04 
point 24 186 638.954 173.291 
point 25 200 606.986 146.236 
point 26 216 537.582  193.55 
point 27 220 62.2908 140.912 
point 28 233 628.939 234.161 
point 29 234 321.366 137.759 
point 30 236 123.434 175.946 
point 31 242 379.522 126.049 
point 32 245 570.028 192.031 
point 33 251 627.473 230.852 
point 34 262 545.223 176.593 
point 35 277 443.076 146.506 
point 36 318 171.679 166.707 
point 37 323 205.746 168.986 
point 38 326 318.817 171.308 
point 39 334 445.929 214.326 
point 40 352 552.357 211.801 
point 41 359 442.486 114.261 
point 42 364 563.116 199.203 
point 43 382 423.384 168.788 
point 44 425 632.775  239.92 
point 45 470 436.148  237.41 
point 46 472 483.499 203.351 
point 47 475  463.74 220.755 
point 48 492 406.988 129.783 
point 49 493 162.907 222.267 
point 50 508 428.979 120.419 
point 51 514 535.519  195.27 
point 52 525 85.6341 236.302 
point 53 529 471.874 183.775 
point 54 541 556.173 233.231 
point 55 560 309.132 158.994 
point 56 565 261.629 236.736 
point 57 568 525.075 206.664 
point 58 597 371.288 143.365 
point 59 607 511.386 238.006 
point 60 610 543.688 165.995 
point 61 615 4.69059 120.745 
point 62 638 232.825 160.428 
point 63 651 339.471 57.4259 
point 64 659 28.0332 183.352 
point 65 665 91.6436 119.408 
point 66 691 533.767 198.051 
point 67 695 543.706 198.895 
point 68 702 197.415 206.838 
point 69 722 264.046 96.5737 
point 70 724 236.466 147.189 
point 71 726 593.145 200.259 
point 72 741  11.966 193.835 
point 73 751 316.837 219.093 
point 74 776 558.624 127.016 
point 75 794 635.797 191.773 
point 76 799 141.234 163.473 
point 77 802 190.607 214.093 
point 78 819 442.164 189.688 
point 79 833 236.28  152.5 
point 80 841 609.405 140.301 
point 81 858 636.274   168.6 
point 82 861 396.088 190.927 
point 83 862 493.507 198.159 
point 84 870 66.5358 205.306 
point 85 876 608.553 135.861 
point 86 879 247.183 178.094 
point 87 884  298.25 226.036 
point 88 887 342.704 221.825 
point 89 908 544.928 139.665 
point 90 925 277.955  143.27 
point 91 931   288.4 79.3372 
point 92 936 468.954 125.517 
point 93 941 300.847 217.319 
point 94 944  559.73 182.245 
point 95 958 499.961 165.631 
point 96 965 457.761  155.28 
point 97 977 287.309 161.261 
point 98 978 525.894 217.408 
point 99 985 158.686 220.127 

