seq: 158
gt_pose:  3.53949 -4.75172  1.20479
odom_pose:  3.11861 -3.74581  1.31372
point 0 0 430.298 180.598 
point 1 6 125.504 131.439 
point 2 14 104.059 189.126 
point 3 17  224.33 160.125 
point 4 31 133.889 219.945 
point 5 42 267.542 189.534 
point 6 45 438.989 225.075 
point 7 54 527.283  17.986 
point 8 57 204.733  183.62 
point 9 59 374.761 182.375 
point 10 64  241.01 211.329 
point 11 84   341.1 88.2696 
point 12 94 453.026 195.968 
point 13 99 551.774  91.857 
point 14 109  37.218 225.446 
point 15 110 179.423  187.98 
point 16 111 12.5838 231.341 
point 17 119  115.64 180.015 
point 18 159 161.922  213.57 
point 19 165 129.561 196.809 
point 20 174 429.496 149.493 
point 21 175 60.9779 175.799 
point 22 176 134.632 216.106 
point 23 177 460.116 189.176 
point 24 179 225.266 215.289 
point 25 185 383.784 174.271 
point 26 186 43.3007 178.457 
point 27 198 222.325 234.233 
point 28 202 237.258 176.113 
point 29 206 363.887 131.079 
point 30 217 446.162 131.827 
point 31 224 536.955  142.86 
point 32 233 35.8796 234.386 
point 33 237 605.658 146.156 
point 34 251 26.5039 230.927 
point 35 259 313.267 193.717 
point 36 280 247.058 233.179 
point 37 286 280.599 136.584 
point 38 289 478.333 173.166 
point 39 290 293.228 189.379 
point 40 296  175.87 135.858 
point 41 301 95.7068 202.691 
point 42 303 95.0815  217.57 
point 43 313 229.172 142.043 
point 44 316 322.504 165.012 
point 45 317 545.284 236.064 
point 46 319   231.9 172.223 
point 47 327 281.852 148.816 
point 48 348 407.129 213.742 
point 49 367 192.838 170.454 
point 50 372 476.576  219.22 
point 51 373 547.312 232.813 
point 52 387 72.1304 193.079 
point 53 398 175.979 221.411 
point 54 403 393.094 217.879 
point 55 417 605.877 168.294 
point 56 442 445.127 233.446 
point 57 448 237.035  217.18 
point 58 463 219.878 61.2704 
point 59 469 195.396  155.05 
point 60 491 97.6219 204.521 
point 61 518 521.504 122.942 
point 62 519 176.307 151.163 
point 63 532 210.019 144.819 
point 64 533 341.711 175.815 
point 65 571 465.063  24.424 
point 66 573 209.597 171.796 
point 67 582 403.059 195.992 
point 68 588 308.097 232.337 
point 69 604 547.488 230.202 
point 70 608 444.354 213.786 
point 71 612  476.65 185.736 
point 72 617 65.8263 145.055 
point 73 629 301.968 136.243 
point 74 644 57.2194 172.297 
point 75 646     325 225.047 
point 76 661 52.2177 144.878 
point 77 664 172.761 149.757 
point 78 667 194.995 195.524 
point 79 681  301.33 203.971 
point 80 697 329.984 181.758 
point 81 698 513.865 216.248 
point 82 709 286.027 201.594 
point 83 752 75.7393  150.23 
point 84 753 571.168 161.711 
point 85 754 451.584 186.887 
point 86 768 378.935 198.148 
point 87 771 308.923 225.667 
point 88 777 169.181 194.992 
point 89 789 537.421 175.317 
point 90 794 2.08021 189.449 
point 91 797 20.2197 148.669 
point 92 805 80.5906  174.09 
point 93 815 209.431  124.87 
point 94 821 85.2755 124.702 
point 95 839 478.075 210.801 
point 96 843 135.889 156.784 
point 97 845 494.938 222.576 
point 98 860 617.662 229.642 
point 99 867 224.989 218.679 
point 100 880 32.2114  184.59 
point 101 881  137.03 205.298 
point 102 882 247.249 185.813 
point 103 883 49.0502 219.855 
point 104 885 317.771 64.4278 
point 105 892 334.773  170.62 
point 106 927 158.594 198.732 
point 107 929 142.058 195.382 
point 108 942 34.0209 211.858 
point 109 963 243.537 207.236 
point 110 971 236.116 205.991 
point 111 994  497.73 122.855 
point 112 996 474.612 177.306 

