seq: 80
gt_pose: 0.784245 -4.55172  2.60489
odom_pose: 0.503842 -4.07711  2.50853
point 0 10 160.253 223.106 
point 1 31  620.99 209.492 
point 2 43 138.132 200.701 
point 3 68 595.705 239.545 
point 4 72 379.782 198.175 
point 5 78 558.991  177.47 
point 6 80 312.989 233.548 
point 7 92 445.078 196.405 
point 8 109 573.867 222.798 
point 9 111 484.747 232.583 
point 10 123 631.598 26.4445 
point 11 129 253.362 163.387 
point 12 146 318.956 86.1195 
point 13 155  165.25 226.687 
point 14 166 438.749 208.771 
point 15 175 527.176  172.21 
point 16 195 219.341 146.425 
point 17 197 231.821 189.321 
point 18 200 600.438 107.805 
point 19 216  470.98 182.587 
point 20 223 0.596808  151.736 
point 21 245 489.157 186.027 
point 22 247 31.4092 182.375 
point 23 251 495.815 231.765 
point 24 262 481.166 161.427 
point 25 291 9.30599 197.078 
point 26 292 118.355 188.975 
point 27 303 563.893 212.267 
point 28 306 220.118 184.096 
point 29 309 301.121 196.606 
point 30 334 386.148 198.229 
point 31 339 108.391 152.589 
point 32 350 298.115 164.476 
point 33 351 41.2489 153.101 
point 34 352 469.929 208.116 
point 35 364 602.149 169.112 
point 36 369  229.89 230.903 
point 37 387 548.915 186.165 
point 38 409  173.66 174.575 
point 39 413 103.228 210.457 
point 40 415 61.8912 153.767 
point 41 422 118.007 154.246 
point 42 455 56.2763 184.588 
point 43 459 14.3422 185.161 
point 44 465 8.26385 192.653 
point 45 470 526.324 229.842 
point 46 472 432.826 185.277 
point 47 475 572.054 177.417 
point 48 479 50.2569 185.579 
point 49 491 584.059 193.388 
point 50 495 614.594  156.33 
point 51 497 166.364 173.597 
point 52 503 365.812 206.256 
point 53 511 82.215 148.83 
point 54 514  443.09 191.394 
point 55 522 47.5443 156.077 
point 56 528   31.14 143.864 
point 57 529 485.228 118.352 
point 58 541 464.867 232.683 
point 59 568 524.679  184.21 
point 60 575 125.097 175.567 
point 61 577 336.748 232.443 
point 62 578 636.367 202.463 
point 63 596 521.919 214.891 
point 64 599 576.462 213.871 
point 65 607 428.762 237.662 
point 66 610 450.639 160.203 
point 67 617 597.057 116.023 
point 68 622 581.681 165.242 
point 69 626 75.9615 146.482 
point 70 635 159.576 239.159 
point 71 642 178.371 121.722 
point 72 644 530.543 168.066 
point 73 657  115.75 206.575 
point 74 691 459.273 189.879 
point 75 696 4.19251 234.665 
point 76 720  328.27 171.344 
point 77 755 272.441 236.424 
point 78 760 229.947 178.536 
point 79 767  249.36 238.085 
point 80 769 297.237 181.097 
point 81 774 214.043  213.17 
point 82 776 552.893  67.882 
point 83 783 253.226 215.467 
point 84 784 22.5495 152.108 
point 85 805 533.614 167.125 
point 86 810 180.522 219.597 
point 87 819 540.604 49.2888 
point 88 825 142.734  147.15 
point 89 840 59.2405 169.825 
point 90 841 618.422 93.5217 
point 91 852 236.177 177.577 
point 92 861 312.83 143.54 
point 93 862 463.475 172.423 
point 94 876 518.415 129.185 
point 95 880 536.655 181.798 
point 96 881 627.313 186.138 
point 97 883 527.905 218.995 
point 98 887 139.739 159.721 
point 99 888 319.338 155.678 
point 100 894 319.014 201.122 
point 101 908 484.12  113.8 
point 102 915 231.799 220.421 
point 103 940 67.3335 198.277 
point 104 944 472.018 176.604 
point 105 958 422.483 148.717 
point 106 962 374.018 196.603 
point 107 965 439.147 70.7829 
point 108 967 552.793 191.847 
point 109 974 375.061 234.835 
point 110 978 441.251 214.202 
point 111 983 15.678 163.24 
point 112 988 18.5415 225.988 
point 113 998 171.913 170.268 

