seq: 81
gt_pose: 0.614986 -4.44449  2.54878
odom_pose: 0.341357 -3.95211  2.46461
point 0 2 32.6919  161.26 
point 1 10 129.769 221.081 
point 2 31 601.487 210.399 
point 3 39  621.57 173.412 
point 4 43 86.7694 192.328 
point 5 68 576.821 239.559 
point 6 72 372.447 195.414 
point 7 78 557.076 174.971 
point 8 80 301.901 233.249 
point 9 92  437.31 195.328 
point 10 109  563.21 222.782 
point 11 111 473.395  232.62 
point 12 123 630.195 19.4654 
point 13 129 237.174 157.457 
point 14 146 306.925 67.5431 
point 15 155 135.293 225.087 
point 16 166 429.064 208.537 
point 17 167 86.0647 206.445 
point 18 175 514.276 172.977 
point 19 176 629.386 202.139 
point 20 195 197.548  136.68 
point 21 197 213.507 185.136 
point 22 200  595.96 104.563 
point 23 216 463.289 181.372 
point 24 245 480.243 185.428 
point 25 251 484.137 231.818 
point 26 262 473.576 159.808 
point 27 292 66.6527     179 
point 28 303 548.872 212.774 
point 29 306 200.944 179.513 
point 30 309 288.37 193.12 
point 31 334 378.917 195.713 
point 32 339 66.4035 139.996 
point 33 350 285.656 159.481 
point 34 352 461.124 207.701 
point 35 364 604.768 165.494 
point 36 369  209.58 229.992 
point 37 387 535.483 186.829 
point 38 409 141.312 165.341 
point 39 413 63.2318 206.548 
point 40 415 3.88872 138.342 
point 41 422 60.5458 135.227 
point 42 434 94.7894 187.442 
point 43 470 569.177 226.986 
point 44 472 426.773 182.812 
point 45 475 607.958 165.021 
point 46 491 568.746 194.214 
point 47 495 594.193 159.152 
point 48 497 129.885 162.991 
point 49 503 356.547 205.192 
point 50 506 620.151  202.34 
point 51 511 36.3612 135.627 
point 52 514 433.881 190.824 
point 53 529 489.376 106.359 
point 54 541 455.566 232.613 
point 55 559 285.557 211.443 
point 56 568  523.83 181.293 
point 57 575 90.5272 167.846 
point 58 577 326.671 232.156 
point 59 578 613.069 203.991 
point 60 593 14.8863 167.676 
point 61 599  557.52 214.746 
point 62 607 420.158 237.617 
point 63 610 441.352 159.366 
point 64 617 584.637  116.72 
point 65 622 562.408 167.787 
point 66 626   27.11 132.174 
point 67 635 132.057 239.072 
point 68 642 148.327 106.281 
point 69 644 517.863 168.781 
point 70 657 77.1797 202.124 
point 71 679 266.741  215.53 
point 72 691 451.086 188.934 
point 73 720 317.791 167.655 
point 74 755 256.577 236.085 
point 75 760 210.508 172.889 
point 76 767 232.874 237.937 
point 77 769 285.197  177.94 
point 78 774 190.066 210.009 
point 79 776 550.223 61.4241 
point 80 783 236.188 213.316 
point 81 805 519.653 168.306 
point 82 810 156.004 217.629 
point 83 825 105.178 133.583 
point 84 840  6.7864 158.807 
point 85 841  615.25 89.4512 
point 86 852 218.436 172.568 
point 87 861 300.62 134.23 
point 88 862 459.668  168.87 
point 89 863 307.884 170.588 
point 90 876 508.461 128.729 
point 91 880 525.396 181.942 
point 92 881 607.274 187.801 
point 93 883 515.626 219.164 
point 94 887 51.9729 127.475 
point 95 888 308.414 151.182 
point 96 890  123.39 178.584 
point 97 894 308.025 198.931 
point 98 895 91.1938 217.887 
point 99 908 476.764 111.044 
point 100 915 213.819 218.868 
point 101 921 127.206 189.035 
point 102 940 17.7086 191.974 
point 103 944 462.863 175.951 
point 104 958   414.2 146.491 
point 105 962 365.387 194.785 
point 106 965 437.792 55.9247 
point 107 967 537.191 192.909 
point 108 974 365.921  234.69 
point 109 978 432.496 213.785 
point 110 998 145.682 163.151 

