seq: 61
gt_pose:  4.50377 -4.93397 -3.04129
odom_pose:  4.18184 -4.81557  3.09662
point 0 5 475.125 182.257 
point 1 6 622.655 135.435 
point 2 11 269.398 193.276 
point 3 23 388.401 149.912 
point 4 24 370.833 186.297 
point 5 26 349.479 120.575 
point 6 48 326.587 125.902 
point 7 66 268.287 160.888 
point 8 78 510.764 209.116 
point 9 92 490.297 210.967 
point 10 102 190.987 142.325 
point 11 109 589.523 227.553 
point 12 111  577.26 233.048 
point 13 116 432.172  225.45 
point 14 118 169.309 1.09404 
point 15 119 631.215 178.837 
point 16 123 540.685  136.87 
point 17 138 425.284 223.495 
point 18 143 135.282 165.024 
point 19 175 618.969 175.434 
point 20 182 31.4025 214.664 
point 21 184 536.829 199.925 
point 22 187 115.889 99.9895 
point 23 200 545.007 168.893 
point 24 216 506.719 201.741 
point 25 220 162.909 176.933 
point 26 234  328.36 161.414 
point 27 236 187.416 194.475 
point 28 242 372.601  153.29 
point 29 245  533.41 200.499 
point 30 251 587.356 232.271 
point 31 262 511.776  188.12 
point 32 277 421.374 168.563 
point 33 299 121.571 116.874 
point 34 323 246.968 190.182 
point 35 326 326.424 185.832 
point 36 352   521.3 216.484 
point 37 359 419.775  145.08 
point 38 364 510.371 209.286 
point 39 382 397.402 191.593 
point 40 387 630.553 190.219 
point 41 425 555.052 239.942 
point 42 429 27.8728 51.0236 
point 43 470 414.591 238.053 
point 44 472 461.924 209.865 
point 45 475 434.835 225.603 
point 46 484 288.193 118.896 
point 47 492 391.584 158.505 
point 48 493 212.554 227.061 
point 49 508 402.923 156.871 
point 50 525 164.921 237.441 
point 51 529 445.572 196.243 
point 52 541 526.496 234.298 
point 53 560 319.866 186.433 
point 54 565 290.767 237.977 
point 55 566 163.001 234.322 
point 56 568 487.164 214.028 
point 57 584 78.1732 179.564 
point 58 597 366.008 167.052 
point 59 602 114.473 134.791 
point 60 615 121.937  162.46 
point 61 617 617.396 145.854 
point 62 638 270.993 188.887 
point 63 639  467.99 190.912 
point 64 644 614.049 173.594 
point 65 651 339.161 125.744 
point 66 659 132.986 202.359 
point 67 661 597.632 155.389 
point 68 665 213.401  180.21 
point 69 691 505.709 205.035 
point 70 695 490.127 210.076 
point 71 722 287.646  138.75 
point 72 724  265.86 171.841 
point 73 741 129.688 210.439 
point 74 745 157.649 75.8157 
point 75 752 625.115 147.906 
point 76 763 251.921 82.3737 
point 77 776 511.959  152.61 
point 78 794 559.308 204.571 
point 79 797  565.69 173.696 
point 80 802 228.486 220.224 
point 81 818 139.825 161.967 
point 82 819 418.949 202.255 
point 83 821 574.599 155.928 
point 84 833 262.664 172.453 
point 85 841 544.629 165.148 
point 86 855 160.643 52.6653 
point 87 862 466.788 206.397 
point 88 870 146.656   215.3 
point 89 876 561.821 155.433 
point 90 880 588.104 192.835 
point 91 883 605.273 221.114 
point 92 887 345.513  225.49 
point 93 903 546.472 7.99797 
point 94 908  510.88 158.193 
point 95 918 410.763 204.136 
point 96 925  296.42 169.159 
point 97 931 307.736 142.463 
point 98 936 443.423  150.81 
point 99 942 580.687 217.341 
point 100 944 527.993 191.709 
point 101 961 286.432 96.5357 
point 102 965 437.037 172.585 
point 103 977 302.243 179.661 
point 104 985 203.252 224.723 

