seq: 145
gt_pose:  1.93641 -6.76005 0.651198
odom_pose:  1.68964 -5.92451 0.731185
point 0 6 158.088 191.922 
point 1 14 34.3835 195.685 
point 2 16  577.83 208.435 
point 3 17 140.099 170.564 
point 4 26 104.708 24.6478 
point 5 35 327.707 206.621 
point 6 38 197.648 130.458 
point 7 45 293.866  234.23 
point 8 54 307.369 183.208 
point 9 55 582.031  164.59 
point 10 56 360.452 176.507 
point 11 57 144.046 198.187 
point 12 59 269.032 216.159 
point 13 62 596.324 165.175 
point 14 69 425.346 187.099 
point 15 84 254.459 174.215 
point 16 85 530.137 200.263 
point 17 91 391.227 227.097 
point 18 110 73.3501  187.29 
point 19 116 29.2893 217.717 
point 20 118 335.503 130.933 
point 21 119 127.048 207.165 
point 22 138 155.228 225.219 
point 23 152 370.444 119.656 
point 24 156 10.9526 202.358 
point 25 159 42.3389 211.549 
point 26 164 580.825 238.173 
point 27 165 7.48846 193.545 
point 28 174 292.959 200.878 
point 29 194 360.529 170.169 
point 30 198 179.476 236.595 
point 31 204 564.947 212.949 
point 32 225 621.404 168.171 
point 33 240 32.6486   194.1 
point 34 252 400.247 175.221 
point 35 256 553.975 167.404 
point 36 257 490.039 231.315 
point 37 259 233.191  212.39 
point 38 261 411.161 180.084 
point 39 265 518.386 225.702 
point 40 273 473.297 117.923 
point 41 286 216.781 182.041 
point 42 296 113.878 158.144 
point 43 301 16.368 206.05 
point 44 313 154.817 162.146 
point 45 314 632.873 151.019 
point 46 319  160.56 187.883 
point 47 327 236.134 208.307 
point 48 347 396.344 205.661 
point 49 365 503.994 191.863 
point 50 367 87.7767 169.823 
point 51 373 324.731 237.673 
point 52 374 430.973  132.97 
point 53 394 396.525 190.531 
point 54 398 118.931 225.865 
point 55 429 466.279 61.0621 
point 56 444 402.658 118.045 
point 57 446 330.842 131.926 
point 58 448 157.029 221.162 
point 59 452 345.715 138.672 
point 60 463 182.514 139.818 
point 61 468 342.106 123.402 
point 62 469 130.018 173.565 
point 63 481  475.56 209.938 
point 64 482 412.865 201.351 
point 65 484 234.381 85.7212 
point 66 498 484.048  194.24 
point 67 500 632.345 174.625 
point 68 509 332.625 208.459 
point 69 519 91.0915 159.572 
point 70 532 181.442 189.322 
point 71 540 524.153 109.281 
point 72 548 494.566 164.144 
point 73 562 560.638 147.556 
point 74 566 607.536 198.617 
point 75 567 518.214 198.753 
point 76 571 301.041 163.276 
point 77 573  130.96 182.306 
point 78 578 0.429526  211.045 
point 79 618 526.934 164.812 
point 80 629  230.23 183.996 
point 81 639 177.611 208.285 
point 82 664 187.962 204.061 
point 83 667 101.783 198.123 
point 84 671 516.088 175.767 
point 85 673 507.996  235.02 
point 86 685 594.687 177.866 
point 87 692 474.112 172.727 
point 88 697 244.915 207.765 
point 89 709 217.404 217.352 
point 90 731 330.784 221.067 
point 91 733 469.217 167.241 
point 92 742 454.909  184.04 
point 93 743 441.227 191.148 
point 94 746 598.221 205.631 
point 95 762 514.587 204.238 
point 96 764 410.775 203.514 
point 97 777 93.3907 201.221 
point 98 791 425.519  134.56 
point 99 815 152.413 158.103 
point 100 821 158.668 196.416 
point 101 842 569.721   219.2 
point 102 843 29.9446 156.034 
point 103 857 510.347 216.377 
point 104 867  140.44 221.431 
point 105 882  187.61 205.047 
point 106 885 242.622 158.227 
point 107 903 244.194 178.797 
point 108 904 422.844 184.866 
point 109 912 569.653 176.424 
point 110 918 216.991 218.478 
point 111 927 48.0179 197.388 
point 112 929 0.0335658    187.91 
point 113 935 330.866 227.647 
point 114 949 593.001 229.891 
point 115 971 159.602 212.774 

