seq: 58
gt_pose:  5.10197 -4.86583 -3.01511
odom_pose:  4.74891 -4.83718  3.11966
point 0 5 458.066 190.331 
point 1 6  537.53 166.409 
point 2 11  280.87 199.625 
point 3 14 599.194 191.651 
point 4 23 382.788 163.373 
point 5 24 369.507  192.59 
point 6 26 347.546 146.815 
point 7 38 467.931 74.6603 
point 8 48 330.087 144.675 
point 9 66 280.079 171.901 
point 10 78 492.451 212.835 
point 11 102 217.686 159.092 
point 12 107 16.4216 151.896 
point 13 109 563.022 228.993 
point 14 116 415.131 228.254 
point 15 118  239.49 105.467 
point 16 119 555.673  194.58 
point 17 123  516.25 150.463 
point 18 138 402.828 227.725 
point 19 143 166.547 175.863 
point 20 175 595.643 181.486 
point 21 182 130.888 223.011 
point 22 184 505.61 206.55 
point 23 187 164.383 130.163 
point 24 200 521.335 177.846 
point 25 220 195.481 188.186 
point 26 234 331.965 170.937 
point 27 236 211.506 201.178 
point 28 242 370.664 164.105 
point 29 245 517.817 204.252 
point 30 262 497.736 193.183 
point 31 277 413.512  177.37 
point 32 299 183.188 152.345 
point 33 301 594.684 205.476 
point 34 303  633.75 215.281 
point 35 323 262.591 197.715 
point 36 327 639.292 124.805 
point 37 359 411.685 157.183 
point 38 364 490.571  213.23 
point 39 374 69.2983 65.1566 
point 40 382 389.578 199.363 
point 41 387 603.634 195.287 
point 42 425 526.902  239.95 
point 43 429 146.201 124.748 
point 44 470 407.015 238.305 
point 45 475 424.471 227.483 
point 46 484 301.425 152.182 
point 47 491 632.479 201.047 
point 48 492 386.575 169.468 
point 49 493 232.059 228.859 
point 50 508 394.764 169.669 
point 51 525 193.577 237.839 
point 52 529 435.564 201.349 
point 53 560 324.468 195.446 
point 54 565  300.74 238.352 
point 55 566 206.951 235.749 
point 56 568 472.375 217.049 
point 57 584 141.123 194.176 
point 58 597 364.763 176.353 
point 59 602 162.297 156.963 
point 60 615 160.709 175.862 
point 61 617 586.326  157.17 
point 62 638 284.184 197.885 
point 63 639 429.846  205.06 
point 64 644 590.458 179.982 
point 65 651 340.232 146.621 
point 66 659 168.751 208.642 
point 67 661 563.875 167.096 
point 68 664 552.487 170.676 
point 69 665 242.611 194.063 
point 70 695 471.009 214.254 
point 71 707 27.6146 185.286 
point 72 722 297.065 153.867 
point 73 724 277.858 181.164 
point 74 731 276.364 132.609 
point 75 741 167.885 215.668 
point 76 745 211.528 125.807 
point 77 752  588.51 160.363 
point 78 763 274.011 123.107 
point 79 775 72.1886 96.8258 
point 80 776 493.787 163.003 
point 81 794 531.256 209.413 
point 82 797 530.822 184.356 
point 83 805 619.798 172.098 
point 84 818 182.629 178.551 
point 85 819 410.752 207.148 
point 86 821 505.753 180.156 
point 87 841 520.223 174.831 
point 88 855 211.306 106.983 
point 89 862 456.049 209.922 
point 90 870 176.648 218.923 
point 91 876 542.181 163.939 
point 92 880 565.146 197.698 
point 93 883  582.43 222.938 
point 94 903 448.127 113.232 
point 95 908 496.659 166.291 
point 96 918 386.006 215.686 
point 97 925 304.265 178.912 
point 98 931 314.628  161.01 
point 99 936 433.712 161.184 
point 100 942 548.538  220.54 
point 101 961 298.011 126.617 
point 102 965 428.996 179.895 

