seq: 157
gt_pose:  3.46318 -4.93732  1.15689
odom_pose:  3.06174 -3.93308  1.24965
point 0 0 412.769  185.33 
point 1 6 134.995  142.01 
point 2 14 98.4671 189.973 
point 3 17 217.322 161.732 
point 4 31 122.943 219.737 
point 5 42 260.064 190.866 
point 6 45 415.124 226.948 
point 7 54 476.226 62.9038 
point 8 57 199.713 185.584 
point 9 59 359.545 188.908 
point 10 64  233.69 211.901 
point 11 84 329.833 104.275 
point 12 99 513.654 110.653 
point 13 109 25.0988 225.297 
point 14 110 171.279 188.288 
point 15 119  120.1 184.07 
point 16 159 153.044  213.59 
point 17 165 120.475 196.804 
point 18 174 408.806 159.262 
point 19 175 46.1927 174.401 
point 20 176 124.303 215.939 
point 21 177 440.071 193.296 
point 22 179 218.069 215.739 
point 23 186 24.7173 176.357 
point 24 198 219.158 234.583 
point 25 202 230.069 177.438 
point 26 206 352.104 138.416 
point 27 207 586.015 233.024 
point 28 215 620.861 134.359 
point 29 217 426.252 141.397 
point 30 224 498.979 155.933 
point 31 233 16.2115 234.178 
point 32 237 553.617 160.385 
point 33 251 8.88414 230.667 
point 34 259 304.771 196.577 
point 35 280 239.854 233.337 
point 36 286 274.294 143.685 
point 37 289 456.459 178.744 
point 38 290 285.443 191.419 
point 39 296  170.87 138.801 
point 40 301 89.3299 203.159 
point 41 303 82.3557 217.207 
point 42 313 222.814 144.845 
point 43 316 313.496 169.219 
point 44 317 514.124 236.458 
point 45 319 225.747 174.386 
point 46 327 277.885 161.575 
point 47 367 184.732 170.915 
point 48 372 454.271 221.028 
point 49 373  502.56 233.948 
point 50 387 58.6453 192.255 
point 51 398 171.435 221.998 
point 52 403  379.13 219.447 
point 53 417 559.388 177.789 
point 54 421  638.36 181.287 
point 55 442 426.009  233.99 
point 56 448 230.201 217.755 
point 57 463 217.468 73.2715 
point 58 469  190.01 157.537 
point 59 491 85.6717 204.065 
point 60 509 567.529 134.916 
point 61 518  487.82 137.422 
point 62 519 169.472 152.514 
point 63 532 208.926 151.817 
point 64 533 331.834 179.004 
point 65 571 435.851 54.5416 
point 66 573 203.074 173.311 
point 67 588 299.739 232.639 
point 68 604 516.539 231.165 
point 69 612  455.72 189.993 
point 70 617 54.5246 144.263 
point 71 629 294.315 143.918 
point 72 644 42.6167 170.894 
point 73 646 315.964 225.715 
point 74 661 43.7484 145.157 
point 75 664 180.257 160.125 
point 76 667 187.573 196.074 
point 77 681  293.31 205.606 
point 78 697 320.353 185.919 
point 79 698  486.05 218.595 
point 80 703 614.123 139.385 
point 81 709 279.178 203.994 
point 82 725 11.1115 214.885 
point 83 752 66.3397 150.152 
point 84 753 534.315 170.516 
point 85 754 432.905 190.923 
point 86 768 366.632 200.662 
point 87 771 300.562 226.292 
point 88 777 163.057 195.866 
point 89 789 505.946 182.111 
point 90 797 17.6963 150.764 
point 91 805 66.3507 172.674 
point 92 815 204.732 129.394 
point 93 821 104.166 138.707 
point 94 839   455.4 213.386 
point 95 843 127.745 157.203 
point 96 860 559.775 231.351 
point 97 867 217.956 219.105 
point 98 880 17.8978 183.611 
point 99 881  126.22 204.957 
point 100 882  241.95 188.576 
point 101 883  34.222 219.434 
point 102 885 308.941 81.0095 
point 103 927   150.2 198.892 
point 104 929  132.02 195.126 
point 105 935 604.102 190.006 
point 106 942 26.5699 212.041 
point 107 963 236.359 207.974 
point 108 967 91.2417 199.489 
point 109 969 589.312 239.816 
point 110 971 229.534 206.946 
point 111 994 469.619 135.624 
point 112 996 453.765 182.254 

