seq: 69
gt_pose:  2.90201 -5.04042 -3.10293
odom_pose:  2.52353 -4.73587  3.09137
point 0 5 581.417 136.272 
point 1 9 263.529 173.855 
point 2 11 216.322 159.463 
point 3 18 117.242 213.399 
point 4 23 432.184 68.6194 
point 5 24 383.964 156.216 
point 6 43 326.508  224.87 
point 7 65 119.794 214.385 
point 8 66 212.282 100.794 
point 9 72 453.367 211.571 
point 10 78 610.135 190.467 
point 11 81 274.316 193.784 
point 12 92 539.687 200.153 
point 13 102 13.5757 23.1813 
point 14 116 610.747 199.057 
point 15 121 208.829 186.805 
point 16 128 214.987 180.336 
point 17 146 403.637 160.328 
point 18 154 159.947 207.851 
point 19 163 156.031 153.164 
point 20 166 562.836 206.095 
point 21 216 568.997 186.042 
point 22 234 317.769 115.089 
point 23 236  58.542 156.144 
point 24 242 389.711 98.9652 
point 25 245 607.226 184.172 
point 26 262 579.439 165.897 
point 27 277 468.295 124.336 
point 28 292 315.615 219.334 
point 29 294 258.488  194.87 
point 30 309 397.531 212.618 
point 31 318 142.376  154.07 
point 32 323  163.25 145.193 
point 33 326 314.776 158.064 
point 34 334 460.629 210.575 
point 35 345 201.636 200.226 
point 36 352 583.616 207.555 
point 37 359  469.33 82.5864 
point 38 364 623.228 188.433 
point 39 382 460.789 139.948 
point 40 422 319.918 207.692 
point 41 470 461.978 236.744 
point 42 472 505.917 197.487 
point 43 475 497.756 215.658 
point 44 492 426.916 99.3705 
point 45 493 115.584  217.38 
point 46 508 464.712 76.4322 
point 47 514 559.104 189.618 
point 48 525 0.141976  235.019 
point 49 529 501.004 171.542 
point 50 541 585.854 232.274 
point 51 546 261.954 200.775 
point 52 547 190.679 181.096 
point 53 560 299.741 122.984 
point 54 565 222.927 234.849 
point 55 568 566.248 199.332 
point 56 597 379.966  119.51 
point 57 607  532.07 237.752 
point 58 610 569.258 156.323 
point 59 638 184.998 121.056 
point 60 676 285.275 234.522 
point 61 691 562.088 191.763 
point 62 695 608.314 186.252 
point 63 702  169.58 200.337 
point 64 722 241.356 49.2094 
point 65 724 209.678  121.91 
point 66 726  621.16 195.656 
point 67 751 312.509 215.387 
point 68 755 379.116 237.903 
point 69 776 609.686 100.961 
point 70 799 104.544 149.375 
point 71 802 158.144  208.37 
point 72 819 469.856 176.622 
point 73 833 214.758 134.034 
point 74 861 402.914 184.163 
point 75 862 521.708 190.438 
point 76 879 231.336 167.787 
point 77 884 291.187 223.876 
point 78 887 343.035 218.532 
point 79 908 579.876 122.385 
point 80 925 262.156 116.271 
point 81 936 497.245 100.769 
point 82 941 294.372 214.001 
point 83 944 591.602  173.67 
point 84 958 519.604 156.004 
point 85 962 462.023 205.189 
point 86 965  480.38 139.012 
point 87 977 276.122 143.705 
point 88 978 549.387 214.428 
point 89 985 120.868 215.941 

