seq: 72
gt_pose:  2.30039 -5.03691  3.05866
odom_pose:  1.93015 -4.66811  2.96758
point 0 5 606.912 115.922 
point 1 9  225.97 159.218 
point 2 11 134.715 118.718 
point 3 18 8.31392 202.678 
point 4 23  448.503 0.249549 
point 5 24 372.772 137.426 
point 6 43 303.194 222.438 
point 7 65 12.8006  204.17 
point 8 66 124.181 25.2976 
point 9 72 441.109 209.153 
point 10 78 609.997 186.383 
point 11 81 239.582 183.918 
point 12 92 523.002 199.012 
point 13 111 611.937 231.156 
point 14 121 152.756 172.248 
point 15 128 161.785 164.609 
point 16 146 390.383  149.95 
point 17 154 78.9157 196.891 
point 18 163 67.9527 120.777 
point 19 166 536.491 206.656 
point 20 186 625.067 170.946 
point 21 216 552.624 184.597 
point 22 227 228.584 231.742 
point 23 233 612.226 234.004 
point 24 234 290.657 77.7167 
point 25 242 381.603 62.6144 
point 26 245 586.231 183.817 
point 27 251  629.17 230.038 
point 28 253 127.736 223.755 
point 29 262 563.585 163.831 
point 30 277 471.099 102.422 
point 31 292 290.791 216.227 
point 32 294 220.807 185.457 
point 33 309 380.939 210.182 
point 34 318 45.5632  120.37 
point 35 323 11.2501  73.039 
point 36 326 287.687 137.179 
point 37 334 448.135 208.268 
point 38 345 142.596 189.036 
point 39 352 562.613 207.339 
point 40 356 220.295 196.808 
point 41 359 475.048 49.5564 
point 42 364 631.358 182.882 
point 43 382 500.461 90.3906 
point 44 409 308.024 204.426 
point 45 422 295.544  202.45 
point 46 459 257.707 217.689 
point 47 466  103.36 192.364 
point 48 470  467.93 236.016 
point 49 471 129.554 201.251 
point 50 472 494.473 194.742 
point 51 475 508.539 210.671 
point 52 492 430.749 59.2916 
point 53 497 307.735  205.89 
point 54 508 495.591 9.00553 
point 55 514 535.749 189.793 
point 56 529 501.324 162.123 
point 57 541 562.227 232.304 
point 58 546 224.148 192.145 
point 59 547 126.492 163.663 
point 60 560 247.309 22.0151 
point 61 565 1.35821 225.658 
point 62 568 565.276 195.512 
point 63 597 370.441 85.5863 
point 64 607 512.111 237.723 
point 65 610 545.487 156.739 
point 66 676 253.595 233.435 
point 67 686 154.289 189.184 
point 68 688 147.276 237.536 
point 69 691 543.712 190.865 
point 70 695 633.346 176.823 
point 71 702 80.7398 184.161 
point 72 720 403.991  186.17 
point 73 724 122.739 60.2803 
point 74 725 601.973 215.132 
point 75 726 584.926 197.752 
point 76 751 285.352 209.656 
point 77 755  361.43 237.694 
point 78 774 327.062 224.192 
point 79 776 608.056 90.2382 
point 80 802 53.1748 193.409 
point 81 819 477.166 162.622 
point 82 824 95.3994 226.709 
point 83 833 146.725 93.0824 
point 84 856   639.3 202.031 
point 85 858  615.08 167.773 
point 86 861  388.08 178.122 
point 87 862 514.542 186.356 
point 88 876 632.105 117.769 
point 89 879 179.658 146.854 
point 90 884 259.819 220.369 
point 91 887 322.72 213.97 
point 92 908 564.878 118.698 
point 93 917 205.292  171.03 
point 94 925 206.187 58.1703 
point 95 936  497.22 81.4738 
point 96 941 264.297 208.736 
point 97 944  568.91 173.674 
point 98 954 234.049 218.768 
point 99 958 501.323 154.091 
point 100 962 445.684 203.548 
point 101 965  475.41 126.876 
point 102 977  234.12 110.672 
point 103 978 528.474 214.232 

