seq: 165
gt_pose:  3.81714 -3.38092   1.5372
odom_pose:  3.23059 -2.34422  1.63158
point 0 3 390.593   188.4 
point 1 14 127.241 177.403 
point 2 17 271.079 139.111 
point 3 31 197.068 219.991 
point 4 42 323.815 172.489 
point 5 57 231.642 157.464 
point 6 64 291.934 203.872 
point 7 73  5.2744 176.398 
point 8 87 459.112 233.368 
point 9 109 101.091 225.416 
point 10 110 229.363 181.639 
point 11 111 109.975 232.411 
point 12 115 364.028 175.525 
point 13 132 248.086 209.765 
point 14 156 213.041 207.286 
point 15 159 215.082 211.486 
point 16 162 526.495 170.939 
point 17 165 181.559 193.647 
point 18 166 30.0057 199.237 
point 19 169 263.626  206.33 
point 20 175 140.398 180.375 
point 21 176 194.457 215.608 
point 22 179 273.426  209.32 
point 23 185 525.028 120.792 
point 24 198 222.545 228.116 
point 25 200   14.57 119.205 
point 26 202 286.866  158.88 
point 27 213 588.566 161.419 
point 28 245 32.8525 178.631 
point 29 251 118.115 231.908 
point 30 255  534.63 213.541 
point 31 259 407.696 143.604 
point 32 280 298.161 231.145 
point 33 290 360.198 161.523 
point 34 296  199.94 97.4963 
point 35 301 124.874 195.679 
point 36 303  165.65 218.442 
point 37 313 271.654 105.813 
point 38 316 419.362 97.1574 
point 39 319 273.053 143.958 
point 40 348 585.609 188.378 
point 41 352 12.6848 200.832 
point 42 353 318.197 197.309 
point 43 367 243.682  161.58 
point 44 387 145.529 195.267 
point 45 398 195.247 213.694 
point 46 403 610.557 186.066 
point 47 407  472.75 224.714 
point 48 418 468.577 229.525 
point 49 425 16.7323 239.901 
point 50 427 546.364 158.603 
point 51 448 284.231 209.782 
point 52 456 415.21  190.1 
point 53 469 225.152 122.661 
point 54 491 164.239 205.151 
point 55 494 35.3433 191.089 
point 56 512 432.699 171.955 
point 57 514 5.42317 175.143 
point 58 519 216.691 132.375 
point 59 533 445.405 128.442 
point 60 541 30.2324 231.112 
point 61 550 610.573 202.778 
point 62 564 449.709  208.85 
point 63 573 250.983 152.125 
point 64 582 575.164 154.425 
point 65 588 382.406 228.258 
point 66 610 17.6374  137.48 
point 67 617 126.814 143.745 
point 68 619 568.956 151.823 
point 69 621 635.826 151.549 
point 70 631 64.9751 233.611 
point 71 632 505.236 236.878 
point 72 644 135.598 176.703 
point 73 646 412.225 215.595 
point 74 661 93.5692 135.258 
point 75 667 241.511  187.45 
point 76 681 374.521 180.619 
point 77 689 50.2817 172.068 
point 78 697 460.977 95.7386 
point 79 709 351.997 158.909 
point 80 726 101.816 200.905 
point 81 737 537.093 197.227 
point 82 752 125.533 144.026 
point 83 768 535.958 155.594 
point 84 771  385.83 216.903 
point 85 777 203.078  183.38 
point 86 778 431.044 225.259 
point 87 794 31.0763 182.836 
point 88 797 5.84606 120.559 
point 89 805 158.088 178.707 
point 90 815 233.147 62.8538 
point 91 837  344.96 161.363 
point 92 841 7.82963 109.473 
point 93 843 182.145 147.139 
point 94 867 271.996 213.107 
point 95 876 76.7229 129.892 
point 96 880 107.964 187.151 
point 97 881 199.653 205.256 
point 98 882 282.444 143.604 
point 99 883 128.212 221.177 
point 100 889 553.374 229.713 
point 101 892 425.225 130.303 
point 102 898 379.901 234.443 
point 103 927 208.428  194.41 
point 104 928 317.862 206.285 
point 105 929 200.697 194.053 
point 106 939 350.221 212.741 
point 107 942 66.0967 208.115 
point 108 944 29.4462 164.343 
point 109 963 293.951 197.721 
point 110 971 281.346 193.665 
point 111 989 275.429  238.29 

